,date,time,code_call,code_put,price_call,price_put,delta_call,delta_put,d2e,k_x,timeleft,gamma,gamma_percentage,vega,theta,rho,iv,k0,r,code_x,cp,k_y,contract_unit,expire_date,atm,expiration_state,code_y,exchange,close
8161,2020-06-08,0 days 14:55:00,10002533.SH,10002542.SH,0.0536,0.0754,0.4576,-0.5424,30.0,2.9,5.0,2.4924,0.0724,0.004,-0.0007,0.0016,0.1566,-0.001,-0.0683,10002533.SH,C,2.9,10000.0,2020-07-22,1.0,2.0,510050.SH,,2.903
8162,2020-06-08,0 days 14:55:00,10002534.SH,10002543.SH,0.035,0.1062,0.3397,-0.6603,30.0,2.95,5.0,2.2959,0.0667,0.0037,-0.0007,0.0012,0.157,0.0161,-0.0666,10002534.SH,C,2.95,10000.0,2020-07-22,0.0,2.0,510050.SH,,2.903
8163,2020-06-08,0 days 14:55:00,10002535.SH,10002544.SH,0.0223,0.1436,0.2399,-0.7601,30.0,3.0,5.0,1.9152,0.0556,0.0032,-0.0007,0.0008,0.1597,0.0329,-0.0669,10002535.SH,C,3.0,10000.0,2020-07-22,0.0,2.0,510050.SH,,2.903
8164,2020-06-08,0 days 14:55:00,10002565.SH,10002566.SH,0.009,0.23,0.1112,-0.8888,30.0,3.1,5.0,1.106,0.0321,0.0019,-0.0005,0.0004,0.1686,0.0657,-0.0661,10002565.SH,C,3.1,10000.0,2020-07-22,0.0,2.0,510050.SH,,2.903
8165,2020-06-08,0 days 14:55:00,10002569.SH,10002570.SH,0.0039,0.325,0.0515,-0.9485,30.0,3.2,5.0,0.573,0.0166,0.0011,-0.0003,0.0002,0.1814,0.0974,-0.0664,10002569.SH,C,3.2,10000.0,2020-07-22,0.0,2.0,510050.SH,,2.903
8166,2020-06-08,0 days 14:55:00,10002571.SH,10002572.SH,0.0391,0.393,0.1988,-0.8012,134.0,3.154,5.0,0.7437,0.0216,0.006,-0.0003,0.0029,0.1747,0.0829,-0.0635,10002571.SH,C,3.154,10145.0,2020-12-23,0.0,4.0,510050.SH,,2.903
8167,2020-06-09,0 days 14:55:00,10001989.SH,10001998.SH,0.1596,0.0045,0.929,-0.071,11.0,2.755,5.0,1.2266,0.0359,0.0008,0.0003,0.0011,0.1785,-0.0592,-0.0961,10001989.SH,C,2.755,10163.0,2020-06-24,0.0,1.0,510050.SH,,2.923
8168,2020-06-09,0 days 14:55:00,10001990.SH,10001999.SH,0.1143,0.0087,0.8547,-0.1453,11.0,2.804,5.0,2.1883,0.064,0.0014,-0.0001,0.0011,0.1682,-0.0416,-0.0998,10001990.SH,C,2.804,10163.0,2020-06-24,0.0,1.0,510050.SH,,2.923
8169,2020-06-09,0 days 14:55:00,10001991.SH,10002000.SH,0.0745,0.0173,0.728,-0.272,11.0,2.853,5.0,3.3574,0.0981,0.0021,-0.0007,0.0009,0.1594,-0.0242,-0.0954,10001991.SH,C,2.853,10163.0,2020-06-24,0.0,1.0,510050.SH,,2.923
8170,2020-06-09,0 days 14:55:00,10001992.SH,10002001.SH,0.0415,0.0346,0.5369,-0.4631,11.0,2.903,5.0,4.1891,0.1224,0.0025,-0.0011,0.0007,0.153,-0.0069,-0.0976,10001992.SH,C,2.903,10163.0,2020-06-24,1.0,1.0,510050.SH,,2.923
8171,2020-06-09,0 days 14:55:00,10001993.SH,10002002.SH,0.0202,0.0622,0.3337,-0.6663,11.0,2.952,5.0,3.8982,0.1139,0.0023,-0.0012,0.0004,0.1505,0.0099,-0.0969,10001993.SH,C,2.952,10163.0,2020-06-24,0.0,1.0,510050.SH,,2.923
8172,2020-06-09,0 days 14:55:00,10001994.SH,10002003.SH,0.0041,0.1446,0.0891,-0.9109,11.0,3.05,5.0,1.5981,0.0467,0.001,-0.0006,0.0001,0.1627,0.0425,-0.1006,10001994.SH,C,3.05,10163.0,2020-06-24,0.0,1.0,510050.SH,,2.923
8173,2020-06-09,0 days 14:55:00,10001995.SH,10002004.SH,0.0013,0.2409,0.0285,-0.9715,11.0,3.149,5.0,0.5433,0.0159,0.0004,-0.0003,0.0,0.1937,0.0745,-0.1013,10001995.SH,C,3.149,10163.0,2020-06-24,0.0,1.0,510050.SH,,2.923
8174,2020-06-09,0 days 14:55:00,10001996.SH,10002005.SH,0.0006,0.3386,0.0124,-0.9876,11.0,3.247,5.0,0.2274,0.0066,0.0002,-0.0002,0.0,0.2283,0.1051,-0.1043,10001996.SH,C,3.247,10163.0,2020-06-24,0.0,1.0,510050.SH,,2.923
8175,2020-06-09,0 days 14:55:00,10001997.SH,10002006.SH,0.0007,0.4305,0.0118,-0.9882,11.0,3.345,5.0,0.1757,0.0051,0.0002,-0.0002,0.0,0.2826,0.1349,-0.0581,10001997.SH,C,3.345,10163.0,2020-06-24,0.0,1.0,510050.SH,,2.923
8176,2020-06-09,0 days 14:55:00,10002007.SH,10002008.SH,0.0005,0.5304,0.0078,-0.9922,11.0,3.444,5.0,0.1073,0.0031,0.0001,-0.0002,0.0,0.3209,0.164,-0.0663,10002007.SH,C,3.444,10163.0,2020-06-24,0.0,1.0,510050.SH,,2.923
8177,2020-06-09,0 days 14:55:00,10002009.SH,10002010.SH,0.2067,0.003,0.9632,-0.0368,11.0,2.706,5.0,0.6699,0.0196,0.0005,0.0006,0.0012,0.1937,-0.0771,-0.0991,10002009.SH,C,2.706,10163.0,2020-06-24,0.0,1.0,510050.SH,,2.923
8178,2020-06-09,0 days 14:55:00,10002083.SH,10002092.SH,0.2127,0.0028,0.9671,-0.0329,11.0,2.7,5.0,0.6099,0.0178,0.0005,0.0006,0.0012,0.1943,-0.0794,-0.0976,10002083.SH,C,2.7,10000.0,2020-06-24,0.0,1.0,510050.SH,,2.923
8179,2020-06-09,0 days 14:55:00,10002084.SH,10002093.SH,0.1643,0.0047,0.9286,-0.0714,11.0,2.75,5.0,1.1934,0.0349,0.0008,0.0003,0.0011,0.1843,-0.061,-0.0998,10002084.SH,C,2.75,10000.0,2020-06-24,0.0,1.0,510050.SH,,2.923
8180,2020-06-09,0 days 14:55:00,10002085.SH,10002094.SH,0.118,0.008,0.8648,-0.1352,11.0,2.8,5.0,2.0868,0.061,0.0013,-0.0001,0.0011,0.168,-0.043,-0.0969,10002085.SH,C,2.8,10000.0,2020-06-24,0.0,1.0,510050.SH,,2.923
8181,2020-06-09,0 days 14:55:00,10002086.SH,10002095.SH,0.0765,0.0166,0.7371,-0.2629,11.0,2.85,5.0,3.2977,0.0964,0.002,-0.0006,0.0009,0.1596,-0.0253,-0.0976,10002086.SH,C,2.85,10000.0,2020-06-24,0.0,1.0,510050.SH,,2.923
8182,2020-06-09,0 days 14:55:00,10002087.SH,10002096.SH,0.0432,0.0329,0.5513,-0.4487,11.0,2.9,5.0,4.1856,0.1223,0.0025,-0.0011,0.0007,0.1525,-0.0079,-0.0946,10002087.SH,C,2.9,10000.0,2020-06-24,0.0,1.0,510050.SH,,2.923
8183,2020-06-09,0 days 14:55:00,10002088.SH,10002097.SH,0.0212,0.0607,0.3442,-0.6558,11.0,2.95,5.0,3.9256,0.1147,0.0023,-0.0012,0.0004,0.1513,0.0092,-0.0931,10002088.SH,C,2.95,10000.0,2020-06-24,0.0,1.0,510050.SH,,2.923
8184,2020-06-09,0 days 14:55:00,10002089.SH,10002098.SH,0.0092,0.0989,0.1807,-0.8193,11.0,3.0,5.0,2.7629,0.0808,0.0016,-0.0009,0.0002,0.1536,0.026,-0.0946,10002089.SH,C,3.0,10000.0,2020-06-24,0.0,1.0,510050.SH,,2.923
8185,2020-06-09,0 days 14:55:00,10002090.SH,10002099.SH,0.002,0.1916,0.0456,-0.9544,11.0,3.1,5.0,0.8878,0.0259,0.0006,-0.0004,0.0001,0.174,0.0588,-0.0939,10002090.SH,C,3.1,10000.0,2020-06-24,0.0,1.0,510050.SH,,2.923
8186,2020-06-09,0 days 14:55:00,10002091.SH,10002100.SH,0.0007,0.29,0.0156,-0.9844,11.0,3.2,5.0,0.3087,0.009,0.0002,-0.0002,0.0,0.2052,0.0905,-0.0916,10002091.SH,C,3.2,10000.0,2020-06-24,0.0,1.0,510050.SH,,2.923
8187,2020-06-09,0 days 14:55:00,10002107.SH,10002108.SH,0.0006,0.3905,0.0112,-0.9888,11.0,3.3,5.0,0.1855,0.0054,0.0002,-0.0002,0.0,0.2565,0.1213,-0.0961,10002107.SH,C,3.3,10000.0,2020-06-24,0.0,1.0,510050.SH,,2.923
8188,2020-06-09,0 days 14:55:00,10002115.SH,10002116.SH,0.0004,0.49,0.0069,-0.9931,11.0,3.4,5.0,0.1057,0.0031,0.0001,-0.0002,0.0,0.2938,0.1512,-0.0939,10002115.SH,C,3.4,10000.0,2020-06-24,0.0,1.0,510050.SH,,2.923
8189,2020-06-09,0 days 14:55:00,10002213.SH,10002214.SH,0.0002,0.5902,0.0034,-0.9966,11.0,3.5,5.0,0.0516,0.0015,0.0001,-0.0001,0.0,0.3171,0.1802,-0.0969,10002213.SH,C,3.5,10000.0,2020-06-24,0.0,1.0,510050.SH,,2.923
8190,2020-06-09,0 days 14:55:00,10002231.SH,10002240.SH,0.1468,0.0746,0.6293,-0.3707,74.0,2.8,5.0,1.4153,0.0414,0.0061,-0.0003,0.0051,0.1661,-0.043,-0.0563,10002231.SH,C,2.8,10000.0,2020-09-23,0.0,3.0,510050.SH,,2.923
8191,2020-06-09,0 days 14:55:00,10002232.SH,10002241.SH,0.1196,0.0954,0.557,-0.443,74.0,2.85,5.0,1.4781,0.0432,0.0063,-0.0004,0.0046,0.1663,-0.0253,-0.0541,10002232.SH,C,2.85,10000.0,2020-09-23,0.0,3.0,510050.SH,,2.923
8192,2020-06-09,0 days 14:55:00,10002233.SH,10002242.SH,0.0955,0.1208,0.4822,-0.5178,74.0,2.9,5.0,1.4886,0.0435,0.0064,-0.0004,0.004,0.1666,-0.0079,-0.0536,10002233.SH,C,2.9,10000.0,2020-09-23,1.0,3.0,510050.SH,,2.923
8193,2020-06-09,0 days 14:55:00,10002234.SH,10002243.SH,0.0747,0.1497,0.4089,-0.5911,74.0,2.95,5.0,1.4521,0.0424,0.0062,-0.0005,0.0034,0.1665,0.0092,-0.0532,10002234.SH,C,2.95,10000.0,2020-09-23,0.0,3.0,510050.SH,,2.923
8194,2020-06-09,0 days 14:55:00,10002235.SH,10002244.SH,0.058,0.1827,0.3406,-0.6594,74.0,3.0,5.0,1.3645,0.0399,0.0059,-0.0005,0.0028,0.1672,0.026,-0.0529,10002235.SH,C,3.0,10000.0,2020-09-23,0.0,3.0,510050.SH,,2.923
8195,2020-06-09,0 days 14:55:00,10002236.SH,10002245.SH,0.0345,0.2578,0.2275,-0.7725,74.0,3.1,5.0,1.103,0.0322,0.0048,-0.0004,0.0019,0.1703,0.0588,-0.0514,10002236.SH,C,3.1,10000.0,2020-09-23,0.0,3.0,510050.SH,,2.923
8196,2020-06-09,0 days 14:55:00,10002237.SH,10002246.SH,0.0206,0.3435,0.1475,-0.8525,74.0,3.2,5.0,0.8158,0.0238,0.0037,-0.0004,0.0012,0.1759,0.0905,-0.0509,10002237.SH,C,3.2,10000.0,2020-09-23,0.0,3.0,510050.SH,,2.923
8197,2020-06-09,0 days 14:55:00,10002238.SH,10002247.SH,0.0129,0.4309,0.0973,-0.9027,74.0,3.3,5.0,0.5871,0.0172,0.0028,-0.0003,0.0008,0.1824,0.1213,-0.0455,10002238.SH,C,3.3,10000.0,2020-09-23,0.0,3.0,510050.SH,,2.923
8198,2020-06-09,0 days 14:55:00,10002239.SH,10002248.SH,0.0093,0.5304,0.0694,-0.9306,74.0,3.4,5.0,0.422,0.0123,0.0021,-0.0002,0.0006,0.1968,0.1512,-0.0489,10002239.SH,C,3.4,10000.0,2020-09-23,0.0,3.0,510050.SH,,2.923
8199,2020-06-09,0 days 14:55:00,10002269.SH,10002270.SH,0.1813,0.0579,0.6999,-0.3001,74.0,2.75,5.0,1.2801,0.0374,0.0056,-0.0002,0.0056,0.1691,-0.061,-0.055,10002269.SH,C,2.75,10000.0,2020-09-23,0.0,3.0,510050.SH,,2.923
8200,2020-06-09,0 days 14:55:00,10002291.SH,10002295.SH,0.4098,0.0008,0.9981,-0.0019,11.0,2.5,5.0,0.0399,0.0012,0.0,0.001,0.0011,0.2499,-0.1563,-0.1043,10002291.SH,C,2.5,10000.0,2020-06-24,0.0,1.0,510050.SH,,2.923
8201,2020-06-09,0 days 14:55:00,10002292.SH,10002296.SH,0.3607,0.0011,0.9941,-0.0059,11.0,2.55,5.0,0.1084,0.0032,0.0001,0.0009,0.0011,0.2499,-0.1365,-0.0998,10002292.SH,C,2.55,10000.0,2020-06-24,0.0,1.0,510050.SH,,2.923
8202,2020-06-09,0 days 14:55:00,10002293.SH,10002297.SH,0.3096,0.0013,0.9839,-0.0161,11.0,2.6,5.0,0.2593,0.0076,0.0002,0.0009,0.0012,0.2499,-0.1171,-0.1095,10002293.SH,C,2.6,10000.0,2020-06-24,0.0,1.0,510050.SH,,2.923
8203,2020-06-09,0 days 14:55:00,10002294.SH,10002298.SH,0.2609,0.002,0.9891,-0.0109,11.0,2.65,5.0,0.2397,0.007,0.0002,0.001,0.0012,0.1936,-0.0981,-0.105,10002294.SH,C,2.65,10000.0,2020-06-24,0.0,1.0,510050.SH,,2.923
8204,2020-06-09,0 days 14:55:00,10002299.SH,10002304.SH,0.388,0.0168,0.9319,-0.0681,74.0,2.5,5.0,0.4666,0.0136,0.0021,0.0003,0.0071,0.1753,-0.1563,-0.0575,10002299.SH,C,2.5,10000.0,2020-09-23,0.0,3.0,510050.SH,,2.923
8205,2020-06-09,0 days 14:55:00,10002300.SH,10002305.SH,0.341,0.0208,0.9016,-0.0984,74.0,2.55,5.0,0.6208,0.0181,0.0028,0.0002,0.0069,0.174,-0.1365,-0.0586,10002300.SH,C,2.55,10000.0,2020-09-23,0.0,3.0,510050.SH,,2.923
8206,2020-06-09,0 days 14:55:00,10002301.SH,10002306.SH,0.2985,0.0267,0.862,-0.138,74.0,2.6,5.0,0.7857,0.023,0.0035,0.0001,0.0067,0.1746,-0.1171,-0.0568,10002301.SH,C,2.6,10000.0,2020-09-23,0.0,3.0,510050.SH,,2.923
8207,2020-06-09,0 days 14:55:00,10002302.SH,10002307.SH,0.256,0.0349,0.8147,-0.1853,74.0,2.65,5.0,0.9608,0.0281,0.0043,-0.0,0.0064,0.1731,-0.0981,-0.0576,10002302.SH,C,2.65,10000.0,2020-09-23,0.0,3.0,510050.SH,,2.923
8208,2020-06-09,0 days 14:55:00,10002303.SH,10002308.SH,0.2189,0.0449,0.7618,-0.2382,74.0,2.7,5.0,1.1187,0.0327,0.005,-0.0001,0.0061,0.1723,-0.0794,-0.0544,10002303.SH,C,2.7,10000.0,2020-09-23,0.0,3.0,510050.SH,,2.923
8209,2020-06-09,0 days 14:55:00,10002401.SH,10002403.SH,0.5091,0.0005,0.9999,-0.0001,11.0,2.4,5.0,0.0032,0.0001,0.0,0.0011,0.0011,0.2499,-0.1971,-0.1073,10002401.SH,C,2.4,10000.0,2020-06-24,0.0,1.0,510050.SH,,2.923
8210,2020-06-09,0 days 14:55:00,10002402.SH,10002404.SH,0.458,0.0005,0.9994,-0.0006,11.0,2.45,5.0,0.0127,0.0004,0.0,0.0011,0.0011,0.2499,-0.1765,-0.1155,10002402.SH,C,2.45,10000.0,2020-06-24,0.0,1.0,510050.SH,,2.923
8211,2020-06-09,0 days 14:55:00,10002405.SH,10002407.SH,0.4833,0.0119,0.9786,-0.0214,74.0,2.4,5.0,0.1929,0.0056,0.0008,0.0005,0.0072,0.1652,-0.1971,-0.0572,10002405.SH,C,2.4,10000.0,2020-09-23,0.0,3.0,510050.SH,,2.923
8212,2020-06-09,0 days 14:55:00,10002406.SH,10002408.SH,0.4356,0.0138,0.9574,-0.0426,74.0,2.45,5.0,0.3258,0.0095,0.0015,0.0004,0.0071,0.1732,-0.1765,-0.0568,10002406.SH,C,2.45,10000.0,2020-09-23,0.0,3.0,510050.SH,,2.923
8213,2020-06-09,0 days 14:55:00,10002421.SH,10002422.SH,0.5586,0.0003,1.0,-0.0,11.0,2.35,5.0,0.0007,0.0,0.0,0.0011,0.0011,0.2499,-0.2182,-0.1095,10002421.SH,C,2.35,10000.0,2020-06-24,0.0,1.0,510050.SH,,2.923
8214,2020-06-09,0 days 14:55:00,10002423.SH,10002424.SH,0.5301,0.0101,0.9367,-0.0633,74.0,2.35,5.0,0.3093,0.009,0.002,0.0002,0.0066,0.2499,-0.2182,-0.0588,10002423.SH,C,2.35,10000.0,2020-09-23,0.0,3.0,510050.SH,,2.923
8215,2020-06-09,0 days 14:55:00,10002477.SH,10002486.SH,0.3106,0.0569,0.798,-0.202,133.0,2.563,5.0,0.7768,0.0227,0.0061,0.0002,0.011,0.1683,-0.1314,-0.0656,10002477.SH,C,2.563,10145.0,2020-12-23,0.0,4.0,510050.SH,,2.923
8216,2020-06-09,0 days 14:55:00,10002478.SH,10002487.SH,0.2736,0.0688,0.7519,-0.2481,133.0,2.612,5.0,0.8704,0.0254,0.0068,0.0001,0.0104,0.1688,-0.1125,-0.0656,10002478.SH,C,2.612,10145.0,2020-12-23,0.0,4.0,510050.SH,,2.923
8217,2020-06-09,0 days 14:55:00,10002479.SH,10002488.SH,0.239,0.0827,0.703,-0.297,133.0,2.661,5.0,0.9532,0.0279,0.0075,0.0,0.0099,0.1686,-0.0939,-0.0652,10002479.SH,C,2.661,10145.0,2020-12-23,0.0,4.0,510050.SH,,2.923
8218,2020-06-09,0 days 14:55:00,10002480.SH,10002489.SH,0.2064,0.0997,0.6496,-0.3504,133.0,2.711,5.0,1.0212,0.0298,0.008,-0.0001,0.0092,0.1685,-0.0753,-0.065,10002480.SH,C,2.711,10145.0,2020-12-23,0.0,4.0,510050.SH,,2.923
8219,2020-06-09,0 days 14:55:00,10002481.SH,10002490.SH,0.1776,0.1198,0.5949,-0.4051,133.0,2.76,5.0,1.0659,0.0312,0.0083,-0.0001,0.0085,0.1688,-0.0574,-0.0649,10002481.SH,C,2.76,10145.0,2020-12-23,0.0,4.0,510050.SH,,2.923
8220,2020-06-09,0 days 14:55:00,10002482.SH,10002491.SH,0.1504,0.1422,0.5386,-0.4614,133.0,2.809,5.0,1.0967,0.0321,0.0086,-0.0002,0.0077,0.1681,-0.0398,-0.0653,10002482.SH,C,2.809,10145.0,2020-12-23,0.0,4.0,510050.SH,,2.923
8221,2020-06-09,0 days 14:55:00,10002483.SH,10002492.SH,0.1274,0.1687,0.4826,-0.5174,133.0,2.859,5.0,1.0961,0.032,0.0086,-0.0002,0.007,0.1688,-0.0221,-0.065,10002483.SH,C,2.859,10145.0,2020-12-23,0.0,4.0,510050.SH,,2.923
8222,2020-06-09,0 days 14:55:00,10002484.SH,10002493.SH,0.1066,0.1973,0.4281,-0.5719,133.0,2.908,5.0,1.0792,0.0315,0.0085,-0.0002,0.0062,0.1688,-0.0051,-0.0652,10002484.SH,C,2.908,10145.0,2020-12-23,1.0,4.0,510050.SH,,2.923
8223,2020-06-09,0 days 14:55:00,10002485.SH,10002494.SH,0.0892,0.2289,0.3769,-0.6231,133.0,2.957,5.0,1.0399,0.0304,0.0082,-0.0003,0.0055,0.1696,0.0116,-0.0652,10002485.SH,C,2.957,10145.0,2020-12-23,0.0,4.0,510050.SH,,2.923
8224,2020-06-09,0 days 14:55:00,10002513.SH,10002514.SH,0.351,0.0475,0.8394,-0.1606,133.0,2.514,5.0,0.6726,0.0197,0.0053,0.0002,0.0114,0.1683,-0.1507,-0.0651,10002513.SH,C,2.514,10145.0,2020-12-23,0.0,4.0,510050.SH,,2.923
8225,2020-06-09,0 days 14:55:00,10002517.SH,10002518.SH,0.0615,0.3,0.2848,-0.7152,133.0,3.056,5.0,0.9187,0.0269,0.0073,-0.0003,0.0042,0.1715,0.0445,-0.0651,10002517.SH,C,3.056,10145.0,2020-12-23,0.0,4.0,510050.SH,,2.923
8226,2020-06-09,0 days 14:55:00,10002527.SH,10002536.SH,0.3055,0.0069,0.9531,-0.0469,29.0,2.6,5.0,0.5054,0.0148,0.001,0.0004,0.0029,0.1926,-0.1171,-0.069,10002527.SH,C,2.6,10000.0,2020-07-22,0.0,2.0,510050.SH,,2.923
8227,2020-06-09,0 days 14:55:00,10002528.SH,10002537.SH,0.2565,0.009,0.9262,-0.0738,29.0,2.65,5.0,0.757,0.0221,0.0014,0.0003,0.0029,0.1836,-0.0981,-0.0721,10002528.SH,C,2.65,10000.0,2020-07-22,0.0,2.0,510050.SH,,2.923
8228,2020-06-09,0 days 14:55:00,10002529.SH,10002538.SH,0.2116,0.0126,0.8841,-0.1159,29.0,2.7,5.0,1.091,0.0319,0.002,0.0001,0.0028,0.1779,-0.0794,-0.0679,10002529.SH,C,2.7,10000.0,2020-07-22,0.0,2.0,510050.SH,,2.923
8229,2020-06-09,0 days 14:55:00,10002530.SH,10002539.SH,0.1677,0.0184,0.8249,-0.1751,29.0,2.75,5.0,1.5043,0.044,0.0026,-0.0001,0.0027,0.1704,-0.061,-0.0671,10002530.SH,C,2.75,10000.0,2020-07-22,0.0,2.0,510050.SH,,2.923
8230,2020-06-09,0 days 14:55:00,10002531.SH,10002540.SH,0.1284,0.0281,0.7416,-0.2584,29.0,2.8,5.0,1.9373,0.0566,0.0033,-0.0004,0.0024,0.1659,-0.043,-0.0642,10002531.SH,C,2.8,10000.0,2020-07-22,0.0,2.0,510050.SH,,2.923
8231,2020-06-09,0 days 14:55:00,10002532.SH,10002541.SH,0.0933,0.043,0.6349,-0.3651,29.0,2.85,5.0,2.3049,0.0674,0.0038,-0.0006,0.0021,0.1621,-0.0253,-0.0642,10002532.SH,C,2.85,10000.0,2020-07-22,0.0,2.0,510050.SH,,2.923
8232,2020-06-09,0 days 14:55:00,10002533.SH,10002542.SH,0.0646,0.0645,0.5126,-0.4874,29.0,2.9,5.0,2.4747,0.0723,0.004,-0.0007,0.0017,0.1602,-0.0079,-0.0648,10002533.SH,C,2.9,10000.0,2020-07-22,1.0,2.0,510050.SH,,2.923
8233,2020-06-09,0 days 14:55:00,10002534.SH,10002543.SH,0.0425,0.0919,0.3901,-0.6099,29.0,2.95,5.0,2.4071,0.0704,0.0039,-0.0008,0.0013,0.1585,0.0092,-0.0634,10002534.SH,C,2.95,10000.0,2020-07-22,0.0,2.0,510050.SH,,2.923
8234,2020-06-09,0 days 14:55:00,10002535.SH,10002544.SH,0.0275,0.1266,0.282,-0.718,29.0,3.0,5.0,2.0914,0.0611,0.0034,-0.0007,0.0009,0.1605,0.026,-0.0625,10002535.SH,C,3.0,10000.0,2020-07-22,0.0,2.0,510050.SH,,2.923
8235,2020-06-09,0 days 14:55:00,10002565.SH,10002566.SH,0.0105,0.2104,0.1286,-0.8714,29.0,3.1,5.0,1.2555,0.0367,0.0021,-0.0005,0.0004,0.1663,0.0588,-0.0648,10002565.SH,C,3.1,10000.0,2020-07-22,0.0,2.0,510050.SH,,2.923
8236,2020-06-09,0 days 14:55:00,10002569.SH,10002570.SH,0.0048,0.3057,0.0619,-0.9381,29.0,3.2,5.0,0.6657,0.0195,0.0012,-0.0003,0.0002,0.1824,0.0905,-0.0676,10002569.SH,C,3.2,10000.0,2020-07-22,0.0,2.0,510050.SH,,2.923
8237,2020-06-09,0 days 14:55:00,10002571.SH,10002572.SH,0.0421,0.3781,0.2108,-0.7892,133.0,3.154,5.0,0.7708,0.0225,0.0062,-0.0003,0.0031,0.174,0.0761,-0.0648,10002571.SH,C,3.154,10145.0,2020-12-23,0.0,4.0,510050.SH,,2.923
8238,2020-06-10,0 days 14:55:00,10001989.SH,10001998.SH,0.1466,0.0054,0.912,-0.088,10.0,2.755,5.0,1.4626,0.0425,0.0009,0.0002,0.001,0.1856,-0.0544,-0.1054,10001989.SH,C,2.755,10163.0,2020-06-24,0.0,1.0,510050.SH,,2.909
8239,2020-06-10,0 days 14:55:00,10001990.SH,10001999.SH,0.1025,0.0102,0.8281,-0.1719,10.0,2.804,5.0,2.506,0.0729,0.0015,-0.0003,0.0009,0.1729,-0.0368,-0.1046,10001990.SH,C,2.804,10163.0,2020-06-24,0.0,1.0,510050.SH,,2.909
8240,2020-06-10,0 days 14:55:00,10001991.SH,10002000.SH,0.0645,0.0206,0.6839,-0.3161,10.0,2.853,5.0,3.6775,0.107,0.0021,-0.0009,0.0008,0.1644,-0.0194,-0.0996,10001991.SH,C,2.853,10163.0,2020-06-24,0.0,1.0,510050.SH,,2.909
8241,2020-06-10,0 days 14:55:00,10001992.SH,10002001.SH,0.0344,0.0403,0.4822,-0.5178,10.0,2.903,5.0,4.2818,0.1246,0.0023,-0.0013,0.0006,0.1582,-0.0021,-0.098,10001992.SH,C,2.903,10163.0,2020-06-24,1.0,1.0,510050.SH,,2.909
8242,2020-06-10,0 days 14:55:00,10001993.SH,10002002.SH,0.0159,0.0712,0.2819,-0.7181,10.0,2.952,5.0,3.6594,0.1065,0.002,-0.0012,0.0003,0.1569,0.0147,-0.1013,10001993.SH,C,2.952,10163.0,2020-06-24,0.0,1.0,510050.SH,,2.909
8243,2020-06-10,0 days 14:55:00,10001994.SH,10002003.SH,0.0029,0.1563,0.0675,-0.9325,10.0,3.05,5.0,1.3171,0.0383,0.0008,-0.0006,0.0001,0.1685,0.0473,-0.1021,10001994.SH,C,3.05,10163.0,2020-06-24,0.0,1.0,510050.SH,,2.909
8244,2020-06-10,0 days 14:55:00,10001995.SH,10002004.SH,0.001,0.2497,0.0229,-0.9771,10.0,3.149,5.0,0.4578,0.0133,0.0003,-0.0003,0.0,0.2014,0.0793,-0.0716,10001995.SH,C,3.149,10163.0,2020-06-24,0.0,1.0,510050.SH,,2.909
8245,2020-06-10,0 days 14:55:00,10001996.SH,10002005.SH,0.0005,0.3471,0.0106,-0.9894,10.0,3.247,5.0,0.1988,0.0058,0.0002,-0.0002,0.0,0.2395,0.1099,-0.0708,10001996.SH,C,3.247,10163.0,2020-06-24,0.0,1.0,510050.SH,,2.909
8246,2020-06-10,0 days 14:55:00,10001997.SH,10002006.SH,0.0006,0.4487,0.0097,-0.9903,10.0,3.345,5.0,0.1466,0.0043,0.0002,-0.0002,0.0,0.2999,0.1397,-0.0996,10001997.SH,C,3.345,10163.0,2020-06-24,0.0,1.0,510050.SH,,2.909
8247,2020-06-10,0 days 14:55:00,10002007.SH,10002008.SH,0.0004,0.5447,0.0064,-0.9936,10.0,3.444,5.0,0.0905,0.0026,0.0001,-0.0002,0.0,0.3368,0.1688,-0.0766,10002007.SH,C,3.444,10163.0,2020-06-24,0.0,1.0,510050.SH,,2.909
8248,2020-06-10,0 days 14:55:00,10002009.SH,10002010.SH,0.1925,0.0033,0.9565,-0.0435,10.0,2.706,5.0,0.7923,0.023,0.0005,0.0007,0.0011,0.1979,-0.0723,-0.1136,10002009.SH,C,2.706,10163.0,2020-06-24,0.0,1.0,510050.SH,,2.909
8249,2020-06-10,0 days 14:55:00,10002083.SH,10002092.SH,0.1999,0.003,0.9603,-0.0397,10.0,2.7,5.0,0.7247,0.0211,0.0005,0.0005,0.0011,0.2011,-0.0746,-0.0996,10002083.SH,C,2.7,10000.0,2020-06-24,0.0,1.0,510050.SH,,2.909
8250,2020-06-10,0 days 14:55:00,10002084.SH,10002093.SH,0.1519,0.0051,0.9176,-0.0824,10.0,2.75,5.0,1.3741,0.04,0.0009,0.0002,0.001,0.188,-0.0562,-0.1004,10002084.SH,C,2.75,10000.0,2020-06-24,0.0,1.0,510050.SH,,2.909
8251,2020-06-10,0 days 14:55:00,10002085.SH,10002094.SH,0.1066,0.0098,0.8359,-0.1641,10.0,2.8,5.0,2.3951,0.0697,0.0015,-0.0003,0.001,0.1755,-0.0382,-0.1004,10002085.SH,C,2.8,10000.0,2020-06-24,0.0,1.0,510050.SH,,2.909
